asset_class,gamma,skill,overconfidence,strategy,cagr,cagr_mean,volatility,sharpe,sharpe_p25,sharpe_p75,sortino,max_drawdown,final_multiple,effective_n,turnover,n,beat_risk_only,beat_market_hold,beat_risk_only_cagr,beat_market_hold_cagr
equities,2.5,0.4,1.0,market_hold,0.12306716854170785,0.1049495198569231,0.3366874814448674,0.42907420899583437,0.22398392939148923,0.5363240853411446,0.7176054294318316,-0.4283798073581172,1.5901201847861306,1.0,0.0,40,0.35,0.0,0.425,0.0
equities,2.5,0.4,1.0,risk_only,0.11740432428246439,0.12364178733994573,0.19984527993904155,0.47062474946745003,0.3207605017923386,0.6326784981375307,0.7842543017812129,-0.25486062613292704,1.558296578514101,5.30587539394206,0.014243237221098545,40,0.0,0.65,0.0,0.575
equities,2.5,0.4,1.0,views_calibrated_conf,0.16071683623076938,0.1640969451890831,0.22285209865855365,0.6042830003537052,0.49604196702596637,0.7309374155426953,1.039046552490658,-0.27810012869758316,1.8140464928222189,4.049447140201552,0.35722496687675764,40,0.85,0.85,0.875,0.725
equities,2.5,0.4,1.0,views_full_conf,0.17009117243437044,0.17067736203534256,0.24391013277207182,0.6046476991208071,0.4556200558349294,0.7630831108561918,0.9952544509243821,-0.30117871861353657,1.8735116523704982,3.302524159873261,0.46588455237556786,40,0.725,0.8,0.85,0.75
equities,2.5,0.4,1.0,views_stated_conf,0.1674179224347382,0.17428773965652,0.23930582315956148,0.600578443518309,0.5172070204351213,0.7691825602172156,1.003699155267839,-0.2864790346582369,1.856305436019459,3.570518393145261,0.43720690246406335,40,0.825,0.85,0.85,0.725
equities,2.5,0.4,2.0,equal_weight,0.12341059365887486,0.12675011450781187,0.2256558477961915,0.46851391738540443,0.3248717034062219,0.642302409312645,0.784591379980037,-0.2855686051005571,1.5920383947690195,5.999999999999999,0.0,40,0.375,0.7,0.65,0.6
equities,2.5,0.4,2.0,market_hold,0.12306716854170785,0.1049495198569231,0.3366874814448674,0.42907420899583437,0.22398392939148923,0.5363240853411446,0.7176054294318316,-0.4283798073581172,1.5901201847861306,1.0,0.0,40,0.35,0.0,0.425,0.0
equities,2.5,0.4,2.0,risk_only,0.11740432428246439,0.12364178733994573,0.19984527993904155,0.47062474946745003,0.3207605017923386,0.6326784981375307,0.7842543017812129,-0.25486062613292704,1.558296578514101,5.30587539394206,0.014243237221098545,40,0.0,0.65,0.0,0.575
equities,2.5,0.4,2.0,views_calibrated_conf,0.16071683623076938,0.1640969451890831,0.22285209865855365,0.6042830003537052,0.49604196702596637,0.7309374155426953,1.039046552490658,-0.27810012869758316,1.8140464928222189,4.049447140201552,0.35722496687675764,40,0.85,0.85,0.875,0.725
equities,2.5,0.4,2.0,views_full_conf,0.17009117243437044,0.17067736203534256,0.24391013277207182,0.6046476991208071,0.4556200558349294,0.7630831108561918,0.9952544509243821,-0.30117871861353657,1.8735116523704982,3.302524159873261,0.46588455237556786,40,0.725,0.8,0.85,0.75
equities,2.5,0.4,2.0,views_stated_conf,0.17007851664892049,0.17116033474308107,0.2435780492441054,0.6095175067485772,0.4580431859401941,0.7567277781338262,1.0026646569530118,-0.3006597217629532,1.8733186114511893,3.311476336581108,0.4662103163020673,40,0.75,0.8,0.825,0.775
equities,5.0,0.0,1.0,equal_weight,0.12341059365887486,0.12675011450781187,0.2256558477961915,0.46851391738540443,0.3248717034062219,0.642302409312645,0.784591379980037,-0.2855686051005571,1.5920383947690195,5.999999999999999,0.0,40,0.45,0.7,0.65,0.6
equities,5.0,0.0,1.0,market_hold,0.12306716854170785,0.1049495198569231,0.3366874814448674,0.42907420899583437,0.22398392939148923,0.5363240853411446,0.7176054294318316,-0.4283798073581172,1.5901201847861306,1.0,0.0,40,0.325,0.0,0.475,0.0
equities,5.0,0.0,1.0,risk_only,0.11320349055365342,0.11866046300276842,0.18329014987375028,0.4676624468325375,0.35155461632877105,0.6441931362310864,0.7715421638356486,-0.24409155217623546,1.5350341451316372,3.9649777249101366,0.02184233512964734,40,0.0,0.675,0.0,0.525
equities,5.0,0.0,1.0,views_calibrated_conf,0.11767993901769591,0.12153374389687259,0.1926796316628252,0.5109856631442277,0.3500465805602236,0.6348432959461663,0.8489292678860165,-0.25109497783932505,1.5598380748818657,3.9649242210695714,0.10556966999273126,40,0.475,0.675,0.5,0.55
equities,5.0,0.0,1.0,views_full_conf,0.11882623592454356,0.1209702031135084,0.22945620391096727,0.4203019277998358,0.3169481333972486,0.5264891644146963,0.7047386522114178,-0.3215269218733134,1.5664473541632615,3.456525586448702,0.43679179283819997,40,0.45,0.575,0.575,0.575
equities,5.0,0.0,1.0,views_stated_conf,0.11818751165274854,0.12002569958109541,0.2108336595388401,0.45735829999750977,0.29712564433183086,0.5775538660596252,0.7657364142272978,-0.29713904194599194,1.5627053919502802,3.8247844992062703,0.3335431004657933,40,0.425,0.625,0.475,0.575
equities,5.0,0.0,2.0,equal_weight,0.12341059365887486,0.12675011450781187,0.2256558477961915,0.46851391738540443,0.3248717034062219,0.642302409312645,0.784591379980037,-0.2855686051005571,1.5920383947690195,5.999999999999999,0.0,40,0.45,0.7,0.65,0.6
equities,5.0,0.0,2.0,market_hold,0.12306716854170785,0.1049495198569231,0.3366874814448674,0.42907420899583437,0.22398392939148923,0.5363240853411446,0.7176054294318316,-0.4283798073581172,1.5901201847861306,1.0,0.0,40,0.325,0.0,0.475,0.0
equities,5.0,0.0,2.0,risk_only,0.11320349055365342,0.11866046300276842,0.18329014987375028,0.4676624468325375,0.35155461632877105,0.6441931362310864,0.7715421638356486,-0.24409155217623546,1.5350341451316372,3.9649777249101366,0.02184233512964734,40,0.0,0.675,0.0,0.525
equities,5.0,0.0,2.0,views_calibrated_conf,0.11767993901769591,0.12153374389687259,0.1926796316628252,0.5109856631442277,0.3500465805602236,0.6348432959461663,0.8489292678860165,-0.25109497783932505,1.5598380748818657,3.9649242210695714,0.10556966999273126,40,0.475,0.675,0.5,0.55
equities,5.0,0.0,2.0,views_full_conf,0.11882623592454356,0.1209702031135084,0.22945620391096727,0.4203019277998358,0.3169481333972486,0.5264891644146963,0.7047386522114178,-0.3215269218733134,1.5664473541632615,3.456525586448702,0.43679179283819997,40,0.45,0.575,0.575,0.575
equities,5.0,0.0,2.0,views_stated_conf,0.11449934694969599,0.12033212451116149,0.22001337848650893,0.42638008287223605,0.27492367148334024,0.5495397234627806,0.7125072388206249,-0.3061591966972596,1.5421714851857677,3.627831716395915,0.4016360590957204,40,0.45,0.6,0.55,0.575
equities,5.0,0.2,1.0,equal_weight,0.12341059365887486,0.12675011450781187,0.2256558477961915,0.46851391738540443,0.3248717034062219,0.642302409312645,0.784591379980037,-0.2855686051005571,1.5920383947690195,5.999999999999999,0.0,40,0.45,0.7,0.65,0.6
equities,5.0,0.2,1.0,market_hold,0.12306716854170785,0.1049495198569231,0.3366874814448674,0.42907420899583437,0.22398392939148923,0.5363240853411446,0.7176054294318316,-0.4283798073581172,1.5901201847861306,1.0,0.0,40,0.325,0.0,0.475,0.0
equities,5.0,0.2,1.0,risk_only,0.11320349055365342,0.11866046300276842,0.18329014987375028,0.4676624468325375,0.35155461632877105,0.6441931362310864,0.7715421638356486,-0.24409155217623546,1.5350341451316372,3.9649777249101366,0.02184233512964734,40,0.0,0.675,0.0,0.525
equities,5.0,0.2,1.0,views_calibrated_conf,0.12719195213881507,0.1348553615763209,0.19733170410456508,0.5221636924621824,0.4124905778718601,0.6647272292621014,0.8974871566729274,-0.26415415170558604,1.6135911174623097,3.9265028809724,0.2082619036788746,40,0.6,0.7,0.675,0.65
equities,5.0,0.2,1.0,views_full_conf,0.1343979995438579,0.14653203800051257,0.22916788952069927,0.4903848444556608,0.40139547051683516,0.6570896268607112,0.8410081395348541,-0.30360648019837166,1.6551858694366182,3.4721774794933618,0.4373917038433424,40,0.65,0.7,0.7,0.625
equities,5.0,0.2,1.0,views_stated_conf,0.13680455393016389,0.14601065823647005,0.21292595959878202,0.5275904400758513,0.44781494060575094,0.6749708436754178,0.8943810919427801,-0.2788019578932867,1.6692602995973909,3.7918188786742704,0.3571705810307786,40,0.7,0.725,0.775,0.675
equities,5.0,0.2,2.0,equal_weight,0.12341059365887486,0.12675011450781187,0.2256558477961915,0.46851391738540443,0.3248717034062219,0.642302409312645,0.784591379980037,-0.2855686051005571,1.5920383947690195,5.999999999999999,0.0,40,0.45,0.7,0.65,0.6
equities,5.0,0.2,2.0,market_hold,0.12306716854170785,0.1049495198569231,0.3366874814448674,0.42907420899583437,0.22398392939148923,0.5363240853411446,0.7176054294318316,-0.4283798073581172,1.5901201847861306,1.0,0.0,40,0.325,0.0,0.475,0.0
equities,5.0,0.2,2.0,risk_only,0.11320349055365342,0.11866046300276842,0.18329014987375028,0.4676624468325375,0.35155461632877105,0.6441931362310864,0.7715421638356486,-0.24409155217623546,1.5350341451316372,3.9649777249101366,0.02184233512964734,40,0.0,0.675,0.0,0.525
equities,5.0,0.2,2.0,views_calibrated_conf,0.12719195213881507,0.1348553615763209,0.19733170410456508,0.5221636924621824,0.4124905778718601,0.6647272292621014,0.8974871566729274,-0.26415415170558604,1.6135911174623097,3.9265028809724,0.2082619036788746,40,0.6,0.7,0.675,0.65
equities,5.0,0.2,2.0,views_full_conf,0.1343979995438579,0.14653203800051257,0.22916788952069927,0.4903848444556608,0.40139547051683516,0.6570896268607112,0.8410081395348541,-0.30360648019837166,1.6551858694366182,3.4721774794933618,0.4373917038433424,40,0.65,0.7,0.7,0.625
equities,5.0,0.2,2.0,views_stated_conf,0.13279635703847692,0.1454491181201067,0.22408290343046666,0.4869110739716441,0.40320327562422653,0.6364908387307469,0.8387311775168721,-0.30244826783642553,1.6458585385540987,3.5584044495170875,0.42146966804835717,40,0.65,0.7,0.725,0.625
equities,5.0,0.4,1.0,equal_weight,0.12341059365887486,0.12675011450781187,0.2256558477961915,0.46851391738540443,0.3248717034062219,0.642302409312645,0.784591379980037,-0.2855686051005571,1.5920383947690195,5.999999999999999,0.0,40,0.45,0.7,0.65,0.6
equities,5.0,0.4,1.0,market_hold,0.12306716854170785,0.1049495198569231,0.3366874814448674,0.42907420899583437,0.22398392939148923,0.5363240853411446,0.7176054294318316,-0.4283798073581172,1.5901201847861306,1.0,0.0,40,0.325,0.0,0.475,0.0
equities,5.0,0.4,1.0,risk_only,0.11320349055365342,0.11866046300276842,0.18329014987375028,0.4676624468325375,0.35155461632877105,0.6441931362310864,0.7715421638356486,-0.24409155217623546,1.5350341451316372,3.9649777249101366,0.02184233512964734,40,0.0,0.675,0.0,0.525
equities,5.0,0.4,1.0,views_calibrated_conf,0.15565075343423873,0.15588674614037665,0.2017468677831623,0.6217262697028431,0.49701795296745055,0.7658185440956337,1.0426628055009965,-0.2563811790970223,1.7826264223010155,3.8747256432785955,0.2564376705965139,40,0.85,0.85,0.9,0.7
equities,5.0,0.4,1.0,views_full_conf,0.161012375933535,0.17140936683176608,0.22844780533877823,0.5964570932119498,0.48032399105758417,0.7553635646704344,1.0118067151794563,-0.29401536507116877,1.8159114774979255,3.4879644667918983,0.43167720119101105,40,0.825,0.8,0.875,0.75
equities,5.0,0.4,1.0,views_stated_conf,0.16611046719667732,0.17257331454416885,0.2154769898256666,0.6388206009929533,0.516238362568398,0.8128110050575199,1.0973851282306035,-0.26893935910250855,1.847993771380171,3.7406872002309774,0.3701309206048987,40,0.85,0.825,0.925,0.75
equities,5.0,0.4,2.0,equal_weight,0.12341059365887486,0.12675011450781187,0.2256558477961915,0.46851391738540443,0.3248717034062219,0.642302409312645,0.784591379980037,-0.2855686051005571,1.5920383947690195,5.999999999999999,0.0,40,0.45,0.7,0.65,0.6
equities,5.0,0.4,2.0,market_hold,0.12306716854170785,0.1049495198569231,0.3366874814448674,0.42907420899583437,0.22398392939148923,0.5363240853411446,0.7176054294318316,-0.4283798073581172,1.5901201847861306,1.0,0.0,40,0.325,0.0,0.475,0.0
equities,5.0,0.4,2.0,risk_only,0.11320349055365342,0.11866046300276842,0.18329014987375028,0.4676624468325375,0.35155461632877105,0.6441931362310864,0.7715421638356486,-0.24409155217623546,1.5350341451316372,3.9649777249101366,0.02184233512964734,40,0.0,0.675,0.0,0.525
equities,5.0,0.4,2.0,views_calibrated_conf,0.15565075343423873,0.15588674614037665,0.2017468677831623,0.6217262697028431,0.49701795296745055,0.7658185440956337,1.0426628055009965,-0.2563811790970223,1.7826264223010155,3.8747256432785955,0.2564376705965139,40,0.85,0.85,0.9,0.7
equities,5.0,0.4,2.0,views_full_conf,0.161012375933535,0.17140936683176608,0.22844780533877823,0.5964570932119498,0.48032399105758417,0.7553635646704344,1.0118067151794563,-0.29401536507116877,1.8159114774979255,3.4879644667918983,0.43167720119101105,40,0.825,0.8,0.875,0.75
equities,5.0,0.4,2.0,views_stated_conf,0.16115979608329367,0.17153967419317775,0.22799062537262815,0.5990205062360194,0.47995968904869346,0.7513310298707279,1.0208131986765605,-0.29345000725371506,1.816813987193962,3.4996847220799885,0.43096550143742485,40,0.85,0.8,0.875,0.75
equities,8.0,0.0,1.0,equal_weight,0.12341059365887486,0.12675011450781187,0.2256558477961915,0.46851391738540443,0.3248717034062219,0.642302409312645,0.784591379980037,-0.2855686051005571,1.5920383947690195,5.999999999999999,0.0,40,0.525,0.7,0.7,0.6
equities,8.0,0.0,1.0,market_hold,0.12306716854170785,0.1049495198569231,0.3366874814448674,0.42907420899583437,0.22398392939148923,0.5363240853411446,0.7176054294318316,-0.4283798073581172,1.5901201847861306,1.0,0.0,40,0.35,0.0,0.5,0.0
equities,8.0,0.0,1.0,risk_only,0.10836539941372647,0.11751113808426143,0.1820021843711634,0.44810117306221764,0.32471126842729536,0.6252947769901609,0.7664562592497948,-0.24415749112212637,1.508533813482471,3.6827334378275918,0.020564491637672905,40,0.0,0.65,0.0,0.5
equities,8.0,0.0,1.0,views_calibrated_conf,0.11776830828456186,0.12039895974071102,0.18595855120794744,0.5229527724565108,0.3369751862756348,0.6467828357777164,0.8610536886270843,-0.24961202324061402,1.560381305292501,3.7119897357455214,0.06488291188331576,40,0.475,0.675,0.5,0.525
equities,8.0,0.0,1.0,views_full_conf,0.11370802406896108,0.12046703671706252,0.21765482530380462,0.4424306214585021,0.2814278724935927,0.553740039868351,0.7155400428461081,-0.3041189733876024,1.5378237955159082,3.5468950684406204,0.39691426005953856,40,0.475,0.65,0.6,0.6
equities,8.0,0.0,1.0,views_stated_conf,0.11747222406017443,0.12025867777361447,0.20155534671746872,0.4666121369786323,0.35313883551155917,0.619178085267523,0.7817733040361856,-0.2758789542631202,1.5588387503353682,3.7358474417080165,0.25124075100826426,40,0.45,0.65,0.475,0.525
equities,8.0,0.0,2.0,equal_weight,0.12341059365887486,0.12675011450781187,0.2256558477961915,0.46851391738540443,0.3248717034062219,0.642302409312645,0.784591379980037,-0.2855686051005571,1.5920383947690195,5.999999999999999,0.0,40,0.525,0.7,0.7,0.6
equities,8.0,0.0,2.0,market_hold,0.12306716854170785,0.1049495198569231,0.3366874814448674,0.42907420899583437,0.22398392939148923,0.5363240853411446,0.7176054294318316,-0.4283798073581172,1.5901201847861306,1.0,0.0,40,0.35,0.0,0.5,0.0
equities,8.0,0.0,2.0,risk_only,0.10836539941372647,0.11751113808426143,0.1820021843711634,0.44810117306221764,0.32471126842729536,0.6252947769901609,0.7664562592497948,-0.24415749112212637,1.508533813482471,3.6827334378275918,0.020564491637672905,40,0.0,0.65,0.0,0.5
equities,8.0,0.0,2.0,views_calibrated_conf,0.11776830828456186,0.12039895974071102,0.18595855120794744,0.5229527724565108,0.3369751862756348,0.6467828357777164,0.8610536886270843,-0.24961202324061402,1.560381305292501,3.7119897357455214,0.06488291188331576,40,0.475,0.675,0.5,0.525
equities,8.0,0.0,2.0,views_full_conf,0.11370802406896108,0.12046703671706252,0.21765482530380462,0.4424306214585021,0.2814278724935927,0.553740039868351,0.7155400428461081,-0.3041189733876024,1.5378237955159082,3.5468950684406204,0.39691426005953856,40,0.475,0.65,0.6,0.6
equities,8.0,0.0,2.0,views_stated_conf,0.11325608104761664,0.12026953847828359,0.21083971913561467,0.43325870607217665,0.25864657560328896,0.6000524659331865,0.7353974643026531,-0.2949516542882528,1.5353431815835512,3.6538846250128127,0.3477702916382279,40,0.45,0.675,0.5,0.55
equities,8.0,0.2,1.0,equal_weight,0.12341059365887486,0.12675011450781187,0.2256558477961915,0.46851391738540443,0.3248717034062219,0.642302409312645,0.784591379980037,-0.2855686051005571,1.5920383947690195,5.999999999999999,0.0,40,0.525,0.7,0.7,0.6
equities,8.0,0.2,1.0,market_hold,0.12306716854170785,0.1049495198569231,0.3366874814448674,0.42907420899583437,0.22398392939148923,0.5363240853411446,0.7176054294318316,-0.4283798073581172,1.5901201847861306,1.0,0.0,40,0.35,0.0,0.5,0.0
equities,8.0,0.2,1.0,risk_only,0.10836539941372647,0.11751113808426143,0.1820021843711634,0.44810117306221764,0.32471126842729536,0.6252947769901609,0.7664562592497948,-0.24415749112212637,1.508533813482471,3.6827334378275918,0.020564491637672905,40,0.0,0.65,0.0,0.5
equities,8.0,0.2,1.0,views_calibrated_conf,0.12361790366487257,0.13093785815864414,0.18936882639375086,0.5140965283218282,0.37657339338235124,0.682894969090236,0.8784981965325154,-0.24230404566766495,1.5932137267429436,3.7299344480991286,0.13461863648380043,40,0.65,0.75,0.725,0.65
equities,8.0,0.2,1.0,views_full_conf,0.1402818350020958,0.1448659599180292,0.2168354513768211,0.5282131850818006,0.3791710190749251,0.6683337936072501,0.9144632617832842,-0.299424346572043,1.6897829274497385,3.556038830860723,0.3983269885885564,40,0.65,0.725,0.8,0.65
equities,8.0,0.2,1.0,views_stated_conf,0.1383642538954034,0.14235012418617554,0.20354436056828984,0.5509551928116977,0.435341169947284,0.7121985382490792,0.9282730321034036,-0.2612630941807323,1.6784316219284592,3.7378423091538275,0.28320680688054795,40,0.725,0.75,0.8,0.7
equities,8.0,0.2,2.0,equal_weight,0.12341059365887486,0.12675011450781187,0.2256558477961915,0.46851391738540443,0.3248717034062219,0.642302409312645,0.784591379980037,-0.2855686051005571,1.5920383947690195,5.999999999999999,0.0,40,0.525,0.7,0.7,0.6
equities,8.0,0.2,2.0,market_hold,0.12306716854170785,0.1049495198569231,0.3366874814448674,0.42907420899583437,0.22398392939148923,0.5363240853411446,0.7176054294318316,-0.4283798073581172,1.5901201847861306,1.0,0.0,40,0.35,0.0,0.5,0.0
equities,8.0,0.2,2.0,risk_only,0.10836539941372647,0.11751113808426143,0.1820021843711634,0.44810117306221764,0.32471126842729536,0.6252947769901609,0.7664562592497948,-0.24415749112212637,1.508533813482471,3.6827334378275918,0.020564491637672905,40,0.0,0.65,0.0,0.5
equities,8.0,0.2,2.0,views_calibrated_conf,0.12361790366487257,0.13093785815864414,0.18936882639375086,0.5140965283218282,0.37657339338235124,0.682894969090236,0.8784981965325154,-0.24230404566766495,1.5932137267429436,3.7299344480991286,0.13461863648380043,40,0.65,0.75,0.725,0.65
equities,8.0,0.2,2.0,views_full_conf,0.1402818350020958,0.1448659599180292,0.2168354513768211,0.5282131850818006,0.3791710190749251,0.6683337936072501,0.9144632617832842,-0.299424346572043,1.6897829274497385,3.556038830860723,0.3983269885885564,40,0.65,0.725,0.8,0.65
equities,8.0,0.2,2.0,views_stated_conf,0.13624241689388938,0.14502812748863933,0.2126861948516141,0.5253874372882792,0.40221703638645634,0.6750879472792058,0.9058906921420551,-0.2884700857820768,1.6660272054112435,3.6179619103536007,0.372121816934265,40,0.7,0.75,0.775,0.65
equities,8.0,0.4,1.0,equal_weight,0.12341059365887486,0.12675011450781187,0.2256558477961915,0.46851391738540443,0.3248717034062219,0.642302409312645,0.784591379980037,-0.2855686051005571,1.5920383947690195,5.999999999999999,0.0,40,0.525,0.7,0.7,0.6
equities,8.0,0.4,1.0,market_hold,0.12306716854170785,0.1049495198569231,0.3366874814448674,0.42907420899583437,0.22398392939148923,0.5363240853411446,0.7176054294318316,-0.4283798073581172,1.5901201847861306,1.0,0.0,40,0.35,0.0,0.5,0.0
equities,8.0,0.4,1.0,risk_only,0.10836539941372647,0.11751113808426143,0.1820021843711634,0.44810117306221764,0.32471126842729536,0.6252947769901609,0.7664562592497948,-0.24415749112212637,1.508533813482471,3.6827334378275918,0.020564491637672905,40,0.0,0.65,0.0,0.5
equities,8.0,0.4,1.0,views_calibrated_conf,0.14840626550815128,0.14884314399475196,0.1930623181104143,0.6203657795809845,0.4699999506024942,0.7531526896463758,1.0386946678017583,-0.2458779703663167,1.7384090073145904,3.742958386361516,0.17626441250465472,40,0.875,0.825,0.9,0.725
equities,8.0,0.4,1.0,views_full_conf,0.16808931642196567,0.17194079063505682,0.21581767476360422,0.6682473682960981,0.4682043190602973,0.7750126471158791,1.142239853784257,-0.2745681046272106,1.8605486046485165,3.5664250693056987,0.388881656007399,40,0.875,0.8,0.925,0.75
equities,8.0,0.4,1.0,views_stated_conf,0.16373200881200178,0.16675063762463255,0.20519456576078496,0.6587152102792488,0.5083018252163142,0.8327507308719875,1.13351196372333,-0.2476853140684978,1.8329499165210632,3.7123300226890894,0.30866115621774826,40,0.9,0.825,0.9,0.75
equities,8.0,0.4,2.0,equal_weight,0.12341059365887486,0.12675011450781187,0.2256558477961915,0.46851391738540443,0.3248717034062219,0.642302409312645,0.784591379980037,-0.2855686051005571,1.5920383947690195,5.999999999999999,0.0,40,0.525,0.7,0.7,0.6
equities,8.0,0.4,2.0,market_hold,0.12306716854170785,0.1049495198569231,0.3366874814448674,0.42907420899583437,0.22398392939148923,0.5363240853411446,0.7176054294318316,-0.4283798073581172,1.5901201847861306,1.0,0.0,40,0.35,0.0,0.5,0.0
equities,8.0,0.4,2.0,risk_only,0.10836539941372647,0.11751113808426143,0.1820021843711634,0.44810117306221764,0.32471126842729536,0.6252947769901609,0.7664562592497948,-0.24415749112212637,1.508533813482471,3.6827334378275918,0.020564491637672905,40,0.0,0.65,0.0,0.5
equities,8.0,0.4,2.0,views_calibrated_conf,0.14840626550815128,0.14884314399475196,0.1930623181104143,0.6203657795809845,0.4699999506024942,0.7531526896463758,1.0386946678017583,-0.2458779703663167,1.7384090073145904,3.742958386361516,0.17626441250465472,40,0.875,0.825,0.9,0.725
equities,8.0,0.4,2.0,views_full_conf,0.16808931642196567,0.17194079063505682,0.21581767476360422,0.6682473682960981,0.4682043190602973,0.7750126471158791,1.142239853784257,-0.2745681046272106,1.8605486046485165,3.5664250693056987,0.388881656007399,40,0.875,0.8,0.925,0.75
equities,8.0,0.4,2.0,views_stated_conf,0.16707856772126106,0.1718772385138862,0.21537386492256386,0.6688577169241203,0.476036031362756,0.7795520424560285,1.1397995302261252,-0.2739667803368111,1.854175455278615,3.572745011921357,0.38519861565322727,40,0.875,0.8,0.925,0.75
